t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26
0.018333333330232817,0.0000000000000016565068612134151,0.24999463742941208,0.025,0.00007417952090805775,0.02499484405488939,0.00000000000000000000000000000000000000000000000000000000000000000000021653684676759624,0.0000008204691906666733,0.000004948722167146662,0.0000002069367437314226,0.000000000004753688178438567,0.0000008204790910888878,0.000000000000000000000039621199205284895,0.000000000000000000016774406085639307,0.0000000000000000000010208323383881659,0.00000000000000013634917775877856,0.00000000000000000001575359058871264,0.000000000000000000000000016841498234046848,0.000000000000000000000002276752574723061,0.00000000000000000000000000000000421216911759218,0.00000000000000000000000000031529125186388662,0.00000000000003014231322101252,0.00000000000039999999999999996,0.000000000000030559620693095864,0.00000000000000000000000000000000024468934137274782,0.000000000000000000000000000000000000000000000000000000000000014435790166711136,0.0000000000000000000000000000000000000000000000000000000000000011396387124403407,
0.01999999998480009,0.0000000000000016548545400021655,0.2499941301763864,0.025,0.00007410537847142913,0.024994375332648366,0.0000000000000000000000000000000000000000000000000000000000000000000007678079042147541,0.000000894608684137503,0.000005378634356394242,0.0000002456603466771056,0.000000000007314279478183207,0.0000008946215279264382,0.00000000000000000000007241690591133715,0.00000000000000000003651194728724275,0.0000000000000000000022219908884931287,0.00000000000000027189174593547972,0.000000000000000000034289993056730154,0.00000000000000000000000003665798415694223,0.00000000000000000000000588404967734614,0.00000000000000000000000000000001826789405539032,0.0000000000000000000000000009681485376297572,0.00000000000003901125965716041,0.00000000000039999999999999996,0.000000000000039600820240900715,0.0000000000000000000000000000000004480634589059219,0.00000000000000000000000000000000000000000000000000000000000005118719485416477,0.00000000000000000000000000000000000000000000000000000000000000383694443180214,
0.02166666665603403,0.0000000000000016532038879729635,0.24999361971073802,0.025,0.00007403131013671466,0.024993906610402655,0.0000000000000000000000000000000000000000000000000000000000000000000024545094600892723,0.000000968673542649249,0.000005805325711407711,0.00000028759405052418827,0.000000000010868767511954454,0.000000968689860133222,0.00000000000000000000012605724656069883,0.00000000000000000007464243960997465,0.000000000000000000004542480930841414,0.0000000000000005127771340203174,0.00000000000000000007010003362037695,0.0000000000000000000000000749409887748043,0.000000000000000000000014084631937056896,0.00000000000000000000000000000007037003490219581,0.0000000000000000000000000027149670555096527,0.000000000000049445228854047626,0.00000000000039999999999999996,0.00000000000005025524806199816,0.0000000000000000000000000000000007814111730127383,0.00000000000000000000000000000000000000000000000000000000000016363396765763196,0.000000000000000000000000000000000000000000000000000000000000011710296286259906,
0.02333333332726797,0.0000000000000016515549051707106,0.2499931058273478,0.025,0.00007395731583828318,0.024993437888156944,0.000000000000000000000000000000000000000000000000000000000000000000007184278883462416,0.0000010426637961984017,0.000006228820561233574,0.0000003327132541061241,0.00000000001567840703092057,0.0000010426841610359998,0.00000000000000000000021050099403287845,0.0000000000000000001446574322738326,0.000000000000000000008803351595158481,0.000000000000000922236868164257,0.00000000000000000013585422591560984,0.00000000000000000000000014523602496509554,0.00000000000000000000003158365940010981,0.0000000000000000000000000000002450399549518203,0.000000000000000000000000007047208257999549,0.00000000000006156400755708528,0.00000000000039999999999999996,0.00000000000006265081572406949,0.0000000000000000000000000000000013073096891004327,0.00000000000000000000000000000000000000000000000000000000000047895193547093944,0.00000000000000000000000000000000000000000000000000000000000003287433145621591,
0.02499999999850191,0.000000000000001649907587657601,0.24999258884078165,0.025,0.0000738833954936143,0.024992969165911233,0.00000000000000000000000000000000000000000000000000000000000000000001949074482942639,0.0000011165794755845042,0.000006649143098221141,0.00000038099345683401174,0.00000000002204530527960392,0.0000011166045046275244,0.000000000000000000000339148945979828,0.00000000000000000026773384877603064,0.000000000000000000016293357386325765,0.0000000000000015921538834193846,0.00000000000000000025144076019702773,0.00000000000000000000000026880472022895044,0.0000000000000000000000669487560080565,0.0000000000000000000000000000007821445079391449,0.000000000000000000000000017113042375856587,0.00000000000007548580566871683,0.00000000000039999999999999996,0.00000000000007691445287107756,0.0000000000000000000000000000000021102203062305697,0.000000000000000000000000000000000000000000000000000000000001299383013669298,0.00000000000000000000000000000000000000000000000000000000000008587713101666852,
0.026666666653069184,0.0000000000000016482619336358671,0.2499920687674676,0.025,0.0000738095490351149,0.02499250044367021,0.00000000000000000000000000000000000000000000000000000000000000000004949795079189658,0.0000011904206109249848,0.000007066317373182617,0.00000043241025158088514,0.000000000030314994295492855,0.0000011904509640918638,0.0000000000000000000005296454722338155,0.0000000000000000004760536518330115,0.000000000000000000028970981551463307,0.000000000000002652478298306258,0.0000000000000000004470831482452803,0.0000000000000000000000004779577599148162,0.00000000000000000000013512696115342353,0.000000000000000000000000000002314281145786114,0.00000000000000000000000003921258865556157,0.0000000000000913272677424368,0.00000000000039999999999999996,0.0000000000000931721108508242,0.0000000000000000000000000000000033016895203279005,0.0000000000000000000000000000000000000000000000000000000000032998634456434815,0.00000000000000000000000000000000000000000000000000000000000021070667201137074,
0.028333333324303125,0.000000000000001646617941215713,0.24999154562403897,0.025,0.00007373577638280998,0.024992031721424498,0.00000000000000000000000000000000000000000000000000000000000000000011862161998378422,0.0000012641872346105822,0.000007480367315553528,0.0000004869393207266329,0.00000000004087892627396552,0.000001264223614751432,0.000000000000000000000804787651452509,0.0000000000000000008171671598305316,0.000000000000000000049729972482996375,0.000000000000004282727373840827,0.0000000000000000007674380077969608,0.000000000000000000000000820435656472495,0.0000000000000000000002612417419133166,0.00000000000000000000000000000640640174821434,0.0000000000000000000000000853814256666566,0.00000000000010920348507615566,0.00000000000039999999999999996,0.00000000000011154876702317034,0.0000000000000000000000000000000050262806015524224,0.000000000000000000000000000000000000000000000000000000000007908108132940834,0.000000000000000000000000000000000000000000000000000000000000489293155920103,
0.029999999995537065,0.0000000000000016449756086735986,0.24999101942736993,0.025,0.00007366207746991225,0.024991562999178787,0.00000000000000000000000000000000000000000000000000000000000000000027005951649730445,0.0000013378793768743445,0.00000789131671179928,0.0000005445564272051499,0.00000000005417689128889038,0.0000013379225296399548,0.0000000000000000000011935465701248008,0.0000000000000000013596214848917554,0.00000000000000000008274187106612757,0.00000000000000672583297185107,0.0000000000000000012768809789207882,0.0000000000000000000000013650597007173956,0.0000000000000000000004861638693527999,0.000000000000000000000000000016718073195441697,0.0000000000000000000000001776923083706665,0.0000000000001292280059094041,0.00000000000039999999999999996,0.00000000000013216842718647164,0.00000000000000000000000000000000746827401975987,0.000000000000000000000000000000000000000000000000000000000018003968054198645,0.0000000000000000000000000000000000000000000000000000000000010821581770541295,
0.03166666665010434,0.0000000000000016433349341365617,0.2499904901945643,0.025,0.00007358845221667052,0.024991094276937763,0.0000000000000000000000000000000000000000000000000000000000000000005873579765915119,0.000001411497068010526,0.000008299189221407856,0.0000006052374102100617,0.00000000007069935936560601,0.0000014115477817213804,0.000000000000000000001732205048294873,0.0000000000000000022001024646644347,0.00000000000000000013389064404079137,0.000000000000010304609831095088,0.0000000000000000020662140296046197,0.0000000000000000000000022089024606834898,0.000000000000000000000874487558983828,0.00000000000000000000000000004139051031477693,0.00000000000000000000000035518828878447053,0.00000000000015151284666157802,0.00000000000039999999999999996,0.00000000000015515412913310197,0.000000000000000000000000000000010859173820386838,0.000000000000000000000000000000000000000000000000000000000039157199031337553,0.0000000000000000000000000000000000000000000000000000000000022915956136653177,
0.03333333332133828,0.0000000000000016416959157799424,0.24998995794294404,0.025,0.00007351490055124709,0.02499062555469205,0.000000000000000000000000000000000000000000000000000000000000000001226161006534586,0.0000014850403405792917,0.000008704008392231434,0.000000668958181623905,0.00000000009098974728178732,0.000001485099446092055,0.000000000000000000002465615670996745,0.000000000000000003472366218998537,0.00000000000000000021131622777083836,0.000000000000015441126625871104,0.00000000000000000326105347761245,0.000000000000000000000003486255063749705,0.0000000000000000000015257060236224654,0.00000000000000000000000000009774622779463397,0.0000000000000000000000006847386705662107,0.0000000000001761685032786809,0.00000000000039999999999999996,0.0000000000001806279463841369,0.000000000000000000000000000000015486055295220522,0.00000000000000000000000000000000000000000000000000000000008174406827442012,0.000000000000000000000000000000000000000000000000000000000004667149166545034,
0.034999999992572216,0.0000000000000016400585518777756,0.24998942269008553,0.025,0.00007344142240347758,0.02499015694564412,0.0000000000000000000000000000000000000000000000000000000000000000024668628574168127,0.000001558509224987334,0.000009105797639516689,0.0000007356947170121035,0.00000000011564660845017732,0.000001558577595568361,0.00000000000000000000344858256294073,0.0000000000000000053582648958139666,0.00000000000000000032608551716501033,0.00000000000002267926893978017,0.000000000000000005032184758630924,0.000000000000000000000005379697044584983,0.0000000000000000000025895707501705765,0.0000000000000000000000000002211989054578272,0.000000000000000000000001277604296049461,0.00000000000020330396020925546,0.00000000000039999999999999996,0.00000000000020871098953833,0.00000000000000000000000000000002170078716813494,0.0000000000000000000000000000000000000000000000000000000001644575260703655,0.000000000000000000000000000000000000000000000000000000000009176728472016131,
0.036666666663806156,0.0000000000000016384228405713443,0.24998888445380057,0.025,0.00007336801769592614,0.024989688570343078,0.000000000000000000000000000000000000000000000000000000000000000004799560521292546,0.0000016319037524381797,0.000009504580269272495,0.0000008054230528346826,0.00000000014532574950173043,0.0000016319823036281362,0.0000000000000000000047473701689734294,0.000000000000000008101200765423125,0.0000000000000000004930111354998671,0.000000000000032710791321636555,0.000000000000000007608197764021482,0.000000000000000000000008133604254801881,0.000000000000000000004286839003404651,0.0000000000000000000000000004815812649666799,0.000000000000000000000002314135420844081,0.0000000000002330267013211752,0.00000000000039999999999999996,0.0000000000002395234096815957,0.00000000000000000000000000000002993016106312356,0.0000000000000000000000000000000000000000000000000000000003199707055784862,0.000000000000000000000000000000000000000000000000000000000017477164142881594,
0.03833333331837343,0.0000000000000016367887806839757,0.24998834311268672,0.025,0.00007329468635658182,0.024989220195046718,0.000000000000000000000000000000000000000000000000000000000000000009057768256721201,0.0000017052239534578996,0.000009900379465659089,0.0000008781192800797595,0.00000000018074227118056266,0.0000017053136429425767,0.000000000000000000006441341755559068,0.000000000000000012022372453263106,0.0000000000000000007316401242066999,0.00000000000004640516018107418,0.000000000000000011290744400381343,0.000000000000000000000012070460079421184,0.00000000000000000000693686607369394,0.0000000000000000000000000010121624692022157,0.0000000000000000000000040798311633919154,0.0000000000002654427191479905,0.00000000000039999999999999996,0.00000000000027318440012915793,0.00000000000000000000000000000004068695821882909,0.0000000000000000000000000000000000000000000000000000000006038512246120359,0.000000000000000000000000000000000000000000000000000000000032332176344874767,
0.03999999998960737,0.0000000000000016351563701791953,0.24998779881105826,0.025,0.0000732214283110887,0.024988751819745674,0.00000000000000000000000000000000000000000000000000000000000000001662421623413617,0.0000017784698608287973,0.000010293218311421074,0.000000953759542291453,0.0000000002226725370465846,0.000001778571688309847,0.000000000000000000008624730237636015,0.00000000000000001754020806432034,0.0000000000000000010674365758896308,0.00000000000006484349605607016,0.00000000000000001647278910035706,0.000000000000000000000017610366292431143,0.000000000000000000010993785582360166,0.000000000000000000000000002059799337622969,0.000000000000000000000007016994890165234,0.0000000000003006565257606805,0.00000000000039999999999999996,0.00000000000030981219991228107,0.00000000000000000000000000000005458198336185984,0.0000000000000000000000000000000000000000000000000000000011082810954449112,0.00000000000000000000000000000000000000000000000000000000005824463456941318,
0.04166666666084131,0.0000000000000016335256066951212,0.24998725159978435,0.025,0.00007314824348714592,0.02498828344444463,0.000000000000000000000000000000000000000000000000000000000000000029741195527944777,0.0000018516415051920254,0.000010683119768436899,0.0000010323200264795984,0.0000000002719560646979131,0.00000185175651225453,0.000000000000000000011408543190870798,0.000000000000000025193409993070577,0.0000000000000000015331840620726452,0.0000000000000893569247047739,0.000000000000000023660251227588668,0.000000000000000000000025294180044427003,0.000000000000000000017093343576669388,0.000000000000000000000000004069437050801165,0.000000000000000000000011797457019405565,0.00000000000033877116013226784,0.00000000000039999999999999996,0.0000000000003495240936797276,0.00000000000000000000000000000007233709157136258,0.0000000000000000000000000000000000000000000000000000000019827463911176728,0.00000000000000000000000000000000000000000000000000000000010239481825621778,
0.04333333333207525,0.0000000000000016318964885327485,0.2499867014979678,0.025,0.00007307513181157226,0.024987815069143587,0.00000000000000000000000000000000000000000000000000000000000000005196991911713999,0.000001924738917975881,0.00001107010669627454,0.0000011137769614212147,0.00000000032949734683629305,0.000001924868187959735,0.000000000000000000014922604175502854,0.00000000000000003566806892869126,0.0000000000000000021706356982664338,0.00000000000012156965462161344,0.000000000000000033497469045408695,0.00000000000000000000003581073632211427,0.00000000000000000002611281471328187,0.000000000000000000000000007823208527889029,0.00000000000000000000001942334264928316,0.000000000000379888198482699,0.00000000000039999999999999996,0.0000000000003924364147473698,0.00000000000000000000000000000009479923630672658,0.000000000000000000000000000000000000000000000000000000003464661312379812,0.00000000000000000000000000000000000000000000000000000000017600858993707395,
0.044999999986642523,0.0000000000000016302690137977128,0.24998614852499,0.025,0.00007300209321177017,0.024987346693847227,0.00000000000000000000000000000000000000000000000000000000000000008885892829586066,0.0000019977621299395276,0.000011454201847024684,0.0000011981066116674075,0.0000000003962675965673042,0.0000019979067878101427,0.000000000000000000019317731542818117,0.0000000000000000498293347122652,0.0000000000000000030324415231231196,0.00000000000016344709593957744,0.000000000000000046796943224123885,0.00000000000000000000005002864548700867,0.00000000000000000003924683005276784,0.000000000000000000000000014664560040376454,0.0000000000000000000000313646715861524,0.00000000000042410776236156525,0.00000000000039999999999999996,0.00000000000043866454585018383,0.00000000000000000000000000000012295556133955404,0.000000000000000000000000000000000000000000000000000000005923928615387524,0.0000000000000000000000000000000000000000000000000000000002963206182107645,
0.046666666657876464,0.0000000000000016286431807111413,0.24998559270049397,0.025,0.00007292912761280446,0.024986878318546183,0.0000000000000000000000000000000000000000000000000000000000000001489015051477478,0.00000207071117408605,0.00001183542788318026,0.0000012852852766715353,0.0000000004733064233501518,0.0000020708723863048954,0.000000000000000000024768056232128917,0.0000000000000000687581653664486,0.000000000000000004184384918094972,0.00000000000021734934314478112,0.00000000000000006457384949207831,0.00000000000000000000006903318929907505,0.0000000000000000000581023922651788,0.00000000000000000000000002685231519037042,0.00000000000000000000004974473595448801,0.00000000000047152852908149,0.00000000000039999999999999996,0.0000000000004883229224035987,0.00000000000000000000000000000015794956212583998,0.000000000000000000000000000000000000000000000000000000009926767110443367,0.0000000000000000000000000000000000000000000000000000000004893500128151675,
0.048333333329110405,0.000000000000001627018987482404,0.24998503404442324,0.025,0.00007285623494178365,0.02498640994324514,0.00000000000000000000000000000000000000000000000000000000000000024488727967528734,0.0000021435860812825307,0.000012213807357058301,0.0000013752892816030525,0.0000000005617234292437784,0.0000021437650556757854,0.00000000000000000003147347867548923,0.00000000000000009379370419983622,0.0000000000000000057079615317548896,0.0000000000002860903347817506,0.00000000000000008808583685269803,0.00000000000000000000009416886752713414,0.00000000000000000008481684001048752,0.000000000000000000000000048109879614798277,0.00000000000000000000007758674128204151,0.0000000000005222477374896331,0.00000000000039999999999999996,0.0000000000005415250309427646,0.0000000000000000000000000000002010983338976423,0.00000000000000000000000000000000000000000000000000000001632581880456148,0.0000000000000000000000000000000000000000000000000000000007937711439271249,
0.04999999998367768,0.0000000000000016253964323156324,0.24998447257701062,0.025,0.00007278341513024006,0.02498594156794878,0.0000000000000000000000000000000000000000000000000000000000000003957848651716608,0.000002216386882459927,0.000012589362724838485,0.0000014680949757698226,0.0000000006626997378610903,0.000002216584868090313,0.000000000000000000039662266082539384,0.00000000000000012658187151502996,0.00000000000000000770333640417311,0.00000000000037300301722332453,0.0000000000000001188786622223817,0.00000000000000000000012708818402114624,0.00000000000000000012220306240989969,0.0000000000000000000000000844628125572118,0.0000000000000000000001191381744290158,0.0000000000005763611973649741,0.00000000000039999999999999996,0.000000000000598383411399146,0.00000000000000000000000000000025391093179219265,0.00000000000000000000000000000000000000000000000000000002638565792707351,0.0000000000000000000000000000000000000000000000000000000012662436873317112,
0.05166666665491162,0.0000000000000016237755133758515,0.24998390831876702,0.025,0.0000727106681017929,0.024985473192647736,0.0000000000000000000000000000000000000000000000000000000000000006293316355703792,0.000002289113610786348,0.000012962116360007218,0.0000015636787316928753,0.0000000007774894527650066,0.0000022893318978235598,0.00000000000000000004959379017240178,0.0000000000000001691307871171278,0.000000000000000010292716789967194,0.0000000000004820108311219591,0.00000000000000015883824017161176,0.00000000000000000000016980729090786361,0.0000000000000000001739268454687814,0.0000000000000000000000001454961749959837,0.00000000000000000000018029280957067579,0.0000000000006339632992126809,0.00000000000039999999999999996,0.0000000000006590096598586393,0.00000000000000000000000000000031810786128335607,0.00000000000000000000000000000000000000000000000000000004195544275401822,0.0000000000000000000000000000000000000000000000000000000019886658910024097,
0.05333333332614556,0.000000000000001622156228931938,0.2499833412905209,0.025,0.00007263799378090836,0.024985004817346692,0.0000000000000000000000000000000000000000000000000000000000000009855550792253912,0.000002361766297301686,0.00001333209053306872,0.000001662016935842847,0.000000000907421033820279,0.000002362006216894704,0.00000000000000000006156140419908086,0.00000000000000022387366719297662,0.000000000000000013624179844873972,0.0000000000006177058268067433,0.00000000000000021024971216511007,0.0000000000000000000002247691370544627,0.00000000000000000024472185773854963,0.00000000000000000000000024621444132998908,0.00000000000000000000026913422462530974,0.0000000000006951470188507566,0.00000000000039999999999999996,0.0000000000007235144258939829,0.00000000000000000000000000000039564170990994205,0.00000000000000000000000000000000000000000000000000000006570367252823226,0.0000000000000000000000000000000000000000000000000000000030779369616102144,
0.0549999999973795,0.0000000000000016205385771265106,0.24998277151340162,0.025,0.00007256539210118538,0.024984536442045648,0.000000000000000000000000000000000000000000000000000000000000001521509238953469,0.000002434344973828069,0.000013699307428742218,0.0000017630859887703806,0.0000000010538986111566573,0.0000024346078979775215,0.00000000000000000007589546041360551,0.00000000000000029373988142541736,0.000000000000000017875996919997196,0.000000000000785433740534807,0.0000000000000002758641795009539,0.00000000000000000000029491480940783004,0.00000000000000000034064847603832863,0.0000000000000000000000004097551250115962,0.0000000000000000000003966292477349316,0.0000000000007600039271879355,0.00000000000039999999999999996,0.000000000000792007415398286,0.0000000000000000000000000000004887189467606677,0.00000000000000000000000000000000000000000000000000000010143395013068204,0.000000000000000000000000000000000000000000000000000000004698962366951276,
0.05666666665194677,0.0000000000000016189225561663354,0.2499821990088567,0.025,0.00007249286298560471,0.02498406806674929,0.0000000000000000000000000000000000000000000000000000000000000023175812037166393,0.000002506849671523117,0.000014063789140653872,0.0000018668622997246973,0.0000000012184032203444596,0.0000025071370129500835,0.00000000000000000009296646584774791,0.0000000000000003822348755740359,0.00000000000000002326149736971595,0.000000000000991386328860385,0.00000000000000035897376207806385,0.0000000000000000000003837637752619274,0.0000000000000000004694033703703093,0.0000000000000000000000006712971911538025,0.0000000000000000000005775048815153802,0.000000000000828624196465651,0.00000000000039999999999999996,0.000000000000864597389746319,0.0000000000000000000000000000005998228957837237,0.00000000000000000000000000000000000000000000000000000015450541486165933,0.000000000000000000000000000000000000000000000000000000007081813325651405,
